timestamp,epsilon,Q_N,Q_S,Q_E,Q_W,P_N,P_S,P_E,P_W
1745094693.1979918,0,5.680642,5.5637784,4.8956966,4.9645586,[0.35 0.31 0.16 0.17]
1745094693.4071918,0,-6.9184456,-6.0640283,-6.4881897,-6.2345657,[0.15 0.34 0.22 0.29]
1745094693.6129696,0,-10.214613,-9.271628,-9.252867,-9.471054,[0.12 0.31 0.32 0.25]
1745094693.8172734,0,-74.17263,-72.88144,-69.54905,-72.97032,[0.01 0.03 0.93 0.03]
1745094694.0212467,0,-73.67843,-72.35023,-69.647766,-72.81394,[0.02 0.06 0.89 0.04]
1745094694.235032,0,-397.90332,-393.2016,-382.34036,-400.97894,[0. 0. 1. 0.]
1745094694.4210172,0,-161.67433,-156.46309,-158.7404,-160.16219,[0.   0.88 0.09 0.02]
1745094694.61636,0,-192.25693,-185.30469,-190.06894,-191.17474,[0.   0.99 0.01 0.  ]
1745094694.7995703,0,-256.39236,-248.7212,-252.14142,-256.7114,[0.   0.97 0.03 0.  ]
1745094694.998828,0,-490.47113,-487.32874,-470.67178,-495.64276,[0. 0. 1. 0.]
1745094695.1375675,0,11.131365,9.840341,10.839699,9.641563,[0.44 0.12 0.33 0.1 ]
1745094695.3261707,0,3.9687543,3.959962,4.8291373,4.39944,[0.17 0.17 0.4  0.26]
1745094695.5382113,0,21.365952,19.34993,19.801905,17.136423,[0.74 0.1  0.15 0.01]
1745094695.6891072,0,74.08688,76.45485,79.56992,71.65473,[0.   0.04 0.95 0.  ]
1745094695.8916378,0,-54.278393,-52.59485,-48.82395,-53.168724,[0.   0.02 0.96 0.01]
1745094696.092639,0,-306.90152,-307.5408,-303.59332,-311.42026,[0.03 0.02 0.95 0.  ]
1745094707.3068633,0,0.53809994,0.959056,2.030921,0.96961486,[0.12 0.18 0.52 0.18]
1745094707.5132232,0,0.77958506,1.1761152,2.1511254,1.1708466,[0.13 0.19 0.5  0.19]
1745094707.725337,0,0.5778015,0.978949,1.9490099,1.0008028,[0.13 0.19 0.49 0.19]
1745094707.898215,0,1.569722,1.9035023,3.1973174,2.0330555,[0.11 0.15 0.56 0.18]
1745094708.1211197,0,1.7738048,2.0982428,3.4234302,2.2839222,[0.11 0.15 0.56 0.18]
1745094708.3059447,0,-0.19123216,0.30274627,1.0301313,0.23446375,[0.13 0.22 0.45 0.2 ]
1745094708.4918017,0,-3.9511185,-3.0699031,-3.6738923,-3.6162796,[0.16 0.39 0.22 0.23]
1745094708.6914053,0,-4.279615,-3.2034707,-3.7342458,-3.9742723,[0.14 0.42 0.25 0.19]
1745094708.8975327,0,-6.890377,-6.412483,-6.900212,-6.293837,[0.18 0.3  0.18 0.34]
1745094709.1603065,0,-55.855297,-55.924526,-53.890987,-55.58974,[0.1  0.09 0.69 0.13]
1745094709.3799558,0,-380.50903,-377.54623,-366.34735,-383.92685,[0. 0. 1. 0.]
1745094709.609759,0,61.343132,62.768574,65.28758,57.74677,[0.02 0.07 0.91 0.  ]
1745094709.7880807,0,0.6574402,1.027045,1.7836721,1.078672,[0.14 0.21 0.44 0.22]
1745094709.9560013,0,-1.0695854,-0.37851724,0.47418106,-0.5524489,[0.11 0.21 0.5  0.18]
1745094710.1738396,0,-2.770658,-2.5982144,-2.7977428,-2.094831,[0.2  0.23 0.19 0.38]
1745094710.3513725,0,-59.86694,-58.626823,-54.358055,-58.338963,[0.   0.01 0.96 0.02]
1745094710.602067,0,-355.6397,-348.17838,-343.47324,-357.07388,[0.   0.01 0.99 0.  ]
1745094710.7885017,0,-0.17534573,0.2820991,1.0015321,0.27009392,[0.14 0.21 0.44 0.21]
1745094710.9902093,0,0.25348067,0.71415335,1.740967,0.714051,[0.12 0.18 0.51 0.18]
1745094711.1685567,0,72.79475,76.18387,79.53799,72.84869,[0.   0.03 0.96 0.  ]
1745094711.369509,0,-0.41088176,0.09783622,1.1058435,0.09516209,[0.11 0.19 0.51 0.19]
1745094711.583939,0,-7.6823263,-6.756339,-6.061914,-6.9117956,[0.09 0.24 0.47 0.2 ]
1745094711.8008573,0,-57.736965,-57.35958,-53.667637,-56.55885,[0.02 0.02 0.91 0.05]
1745094711.9923928,0,-374.95667,-367.8529,-360.9807,-376.44257,[0. 0. 1. 0.]
1745094712.2146182,0,71.55651,73.279915,75.867165,68.00188,[0.01 0.07 0.92 0.  ]
1745094712.4270203,0,-2.1117358,-1.4455364,-1.0732372,-1.6697974,[0.14 0.27 0.39 0.21]
1745094712.6063244,0,1.0345625,1.4021907,2.4166577,1.4214873,[0.13 0.18 0.5  0.19]
1745094712.8602166,0,2.4252195,2.6335847,4.0457397,2.875183,[0.11 0.14 0.57 0.18]
1745094713.0133073,0,3.9064689,3.7769623,4.6723723,4.364917,[0.18 0.16 0.38 0.28]
1745094713.1688726,0,-3.9511185,-3.0699031,-3.6738923,-3.6162796,[0.16 0.39 0.22 0.23]
